region_name,model,issue_date,lead_day,forecast_date,station_count,area_coverage_pct,usable,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
山东省,jma_seamless,2026-03-21,4,2026-03-25,15,89.1,1,21.86,10.8,13.07,4.47,,58.86,12.7,,19.27,,0.0,0.0
山东省,jma_seamless,2026-03-20,5,2026-03-25,15,89.1,1,21.52,10.48,12.56,3.94,,53.42,12.15,,38.08,,0.03,0.0
山东省,jma_seamless,2026-03-19,6,2026-03-25,15,89.1,1,19.9,9.37,11.52,5.31,,55.86,10.22,,27.86,,0.0,0.0
山东省,jma_seamless,2026-03-18,7,2026-03-25,15,89.1,1,17.99,8.95,9.95,5.89,,52.8,10.36,,58.0,,0.0,0.0
山东省,ecmwf_ifs025,2026-03-25,1,2026-03-26,12,74.0,0,25.15,11.85,15.66,8.05,27.61,52.11,9.74,,86.64,17.98,0.0,
山东省,ecmwf_ifs025,2026-03-24,2,2026-03-26,12,74.0,0,24.52,11.76,15.7,8.11,27.38,55.55,8.91,,85.2,17.69,0.0,
山东省,ecmwf_ifs025,2026-03-23,3,2026-03-26,12,74.0,0,24.42,11.7,15.16,6.92,27.34,53.25,9.87,,89.23,16.88,0.0,
山东省,ecmwf_ifs025,2026-03-22,4,2026-03-26,12,74.0,0,24.51,11.06,15.16,7.8,27.57,55.01,8.85,,87.32,17.71,0.0,
山东省,ecmwf_ifs025,2026-03-21,5,2026-03-26,12,74.0,0,23.43,10.72,14.24,6.69,,53.57,10.67,,90.46,17.66,0.0,
山东省,ecmwf_ifs025,2026-03-20,6,2026-03-26,12,74.0,0,22.92,11.64,13.97,6.51,26.6,51.8,9.34,,95.62,15.43,0.05,
山东省,ecmwf_ifs025,2026-03-19,7,2026-03-26,12,74.0,0,23.74,9.18,12.72,5.45,27.7,56.64,11.75,,54.29,18.48,0.04,
山东省,gfs_seamless,2026-03-25,1,2026-03-26,13,78.9,0,24.45,13.19,14.89,,,46.49,11.05,31.92,97.58,18.87,0.0,0.0
山东省,gfs_seamless,2026-03-24,2,2026-03-26,13,78.9,0,24.01,12.99,14.73,,,49.35,10.12,29.9,94.87,18.24,0.0,0.0
山东省,gfs_seamless,2026-03-23,3,2026-03-26,13,78.9,0,23.5,12.87,14.72,,,49.97,9.6,31.28,95.11,18.79,0.0,0.0
山东省,gfs_seamless,2026-03-22,4,2026-03-26,13,78.9,0,23.08,12.09,15.0,9.0,,51.78,9.26,33.89,92.49,18.89,0.0,0.0
山东省,gfs_seamless,2026-03-21,5,2026-03-26,13,78.9,0,22.24,11.45,14.0,7.63,,49.15,11.86,31.75,53.74,22.36,0.0,0.0
山东省,gfs_seamless,2026-03-20,6,2026-03-26,13,78.9,0,21.75,11.09,13.51,7.48,,51.99,10.97,32.89,81.02,20.62,0.27,0.0
山东省,gfs_seamless,2026-03-19,7,2026-03-26,13,78.9,0,22.37,11.09,13.85,7.56,,50.16,11.18,31.17,71.1,21.57,0.0,0.0
山东省,jma_seamless,2026-03-25,1,2026-03-26,15,89.1,1,22.82,12.12,14.58,3.38,26.83,55.68,9.39,,58.19,17.8,0.0,0.0
山东省,jma_seamless,2026-03-24,2,2026-03-26,15,89.1,1,23.41,12.1,14.86,3.2,27.27,58.52,8.69,,56.04,17.62,0.0,0.0
山东省,jma_seamless,2026-03-23,3,2026-03-26,15,89.1,1,22.31,12.32,14.56,5.16,,55.29,8.47,,63.48,,0.0,0.0
山东省,jma_seamless,2026-03-22,4,2026-03-26,15,89.1,1,22.76,13.2,14.48,6.54,,53.24,10.66,,59.7,,0.0,0.0
山东省,jma_seamless,2026-03-21,5,2026-03-26,15,89.1,1,21.41,13.19,13.63,5.84,,49.5,12.85,,62.63,,0.03,0.0
山东省,jma_seamless,2026-03-20,6,2026-03-26,15,89.1,1,21.17,11.63,13.59,4.84,,54.11,9.09,,64.83,,0.38,0.0
山东省,jma_seamless,2026-03-19,7,2026-03-26,15,89.1,1,21.0,10.85,12.5,4.35,,54.78,11.09,,52.89,,0.01,0.0
山东省,ecmwf_ifs025,2026-03-26,1,2026-03-27,12,74.0,0,20.3,10.03,12.54,6.64,,50.09,8.23,,70.9,18.88,0.0,
山东省,ecmwf_ifs025,2026-03-25,2,2026-03-27,12,74.0,0,20.94,9.9,12.67,6.72,,52.31,7.7,,48.9,19.43,0.0,
山东省,ecmwf_ifs025,2026-03-24,3,2026-03-27,12,74.0,0,21.29,9.36,12.3,7.4,,54.27,8.81,,54.16,18.64,0.03,
山东省,ecmwf_ifs025,2026-03-23,4,2026-03-27,12,74.0,0,19.74,9.64,11.41,6.21,,48.57,9.84,,65.48,19.34,0.0,
山东省,ecmwf_ifs025,2026-03-22,5,2026-03-27,12,74.0,0,19.67,9.11,11.77,5.06,,49.34,8.74,,88.0,15.95,0.02,
山东省,ecmwf_ifs025,2026-03-21,6,2026-03-27,12,74.0,0,19.05,9.88,11.75,7.01,,52.51,8.08,,68.29,13.6,0.01,
山东省,ecmwf_ifs025,2026-03-20,7,2026-03-27,12,74.0,0,16.17,8.82,9.44,6.58,,56.2,8.37,,93.7,10.32,0.57,
山东省,gfs_seamless,2026-03-26,1,2026-03-27,13,78.9,0,20.78,11.76,13.36,7.4,,40.34,9.6,27.05,92.66,20.18,0.0,0.0
山东省,gfs_seamless,2026-03-25,2,2026-03-27,13,78.9,0,21.75,11.89,13.78,7.38,,43.2,9.51,23.58,77.11,20.41,0.03,0.0
山东省,gfs_seamless,2026-03-24,3,2026-03-27,13,78.9,0,20.18,11.32,13.3,7.58,,44.59,9.82,25.71,62.93,21.65,0.16,0.0
山东省,gfs_seamless,2026-03-23,4,2026-03-27,13,78.9,0,21.91,11.19,13.84,6.93,,49.25,9.68,28.23,60.04,21.64,0.56,0.0
山东省,gfs_seamless,2026-03-22,5,2026-03-27,13,78.9,0,21.89,12.15,14.22,8.44,,49.38,9.73,25.55,57.37,21.26,0.43,0.0
山东省,gfs_seamless,2026-03-21,6,2026-03-27,13,78.9,0,19.86,10.36,11.9,6.54,,49.38,11.42,30.88,88.18,17.52,0.14,0.0
山东省,gfs_seamless,2026-03-20,7,2026-03-27,13,78.9,0,19.26,9.72,11.51,6.99,,54.14,10.96,31.7,87.27,14.37,0.5,0.0
山东省,jma_seamless,2026-03-26,1,2026-03-27,15,89.1,1,19.5,10.72,12.23,3.59,,52.62,7.34,,37.82,13.24,0.0,0.0
山东省,jma_seamless,2026-03-25,2,2026-03-27,15,89.1,1,20.47,11.18,12.87,3.44,,53.16,6.77,,47.54,15.26,0.0,0.0
山东省,jma_seamless,2026-03-24,3,2026-03-27,15,89.1,1,18.56,10.88,11.27,6.25,,47.28,8.89,,25.57,,0.0,0.0
山东省,jma_seamless,2026-03-23,4,2026-03-27,15,89.1,1,19.84,10.48,12.19,4.71,,54.35,6.41,,30.28,,0.0,0.0
山东省,jma_seamless,2026-03-22,5,2026-03-27,15,89.1,1,19.02,11.05,12.19,5.9,,55.53,8.16,,41.19,,0.04,0.0
山东省,jma_seamless,2026-03-21,6,2026-03-27,15,89.1,1,15.87,9.8,9.1,5.66,,50.4,12.91,,44.57,,0.69,0.0
山东省,jma_seamless,2026-03-20,7,2026-03-27,15,89.1,1,17.82,10.33,11.22,5.95,,55.68,9.34,,50.61,,1.18,0.0
山东省,ecmwf_ifs025,2026-03-27,1,2026-03-28,12,74.0,0,22.58,8.38,12.59,5.93,,50.5,10.06,,53.59,18.02,0.03,
山东省,ecmwf_ifs025,2026-03-26,2,2026-03-28,12,74.0,0,22.47,8.53,12.16,5.34,,48.36,11.25,,53.51,18.46,0.13,
山东省,ecmwf_ifs025,2026-03-25,3,2026-03-28,12,74.0,0,22.96,8.92,12.73,6.18,26.8,49.64,10.6,,73.4,17.38,0.12,
山东省,ecmwf_ifs025,2026-03-24,4,2026-03-28,12,74.0,0,23.27,7.15,12.47,5.18,,49.93,9.34,,41.37,19.09,0.04,
山东省,ecmwf_ifs025,2026-03-23,5,2026-03-28,12,74.0,0,22.73,5.5,11.29,3.39,,46.29,8.81,,48.02,19.2,0.11,
山东省,ecmwf_ifs025,2026-03-22,6,2026-03-28,12,74.0,0,19.99,8.48,10.96,6.4,,53.93,9.55,,61.06,15.16,1.17,
山东省,ecmwf_ifs025,2026-03-21,7,2026-03-28,12,74.0,0,20.22,7.55,10.68,6.39,,55.86,7.95,,68.13,15.05,0.91,
山东省,gfs_seamless,2026-03-27,1,2026-03-28,13,78.9,0,23.06,11.11,13.41,7.06,,39.43,12.29,39.37,67.4,20.15,0.16,0.0
山东省,gfs_seamless,2026-03-26,2,2026-03-28,13,78.9,0,21.91,11.57,13.16,7.1,,43.34,13.52,41.07,75.84,18.45,0.0,0.0
山东省,gfs_seamless,2026-03-25,3,2026-03-28,13,78.9,0,176.61,11.31,13.51,7.36,99658.1,46.09,11.54,35.96,77.93,17.08,0.0,0.0
山东省,gfs_seamless,2026-03-24,4,2026-03-28,13,78.9,0,22.79,11.83,13.69,,,46.27,13.33,45.3,72.83,19.87,0.0,0.0
山东省,gfs_seamless,2026-03-23,5,2026-03-28,13,78.9,0,22.77,12.13,13.77,6.66,,48.49,13.59,39.5,89.75,16.89,0.04,0.0
山东省,gfs_seamless,2026-03-22,6,2026-03-28,13,78.9,0,23.26,11.13,14.32,6.86,28.1,50.99,11.11,37.71,90.24,17.82,0.08,0.0
山东省,gfs_seamless,2026-03-21,7,2026-03-28,13,78.9,0,21.56,9.18,12.57,6.63,,46.43,8.81,31.08,70.04,20.28,0.3,0.0
山东省,jma_seamless,2026-03-27,1,2026-03-28,15,89.1,1,21.94,9.45,12.23,4.1,,48.56,10.11,,27.65,16.23,0.02,0.0
山东省,jma_seamless,2026-03-26,2,2026-03-28,15,89.1,1,21.89,9.78,12.48,3.05,,48.91,10.58,,44.59,14.79,0.0,0.0
山东省,jma_seamless,2026-03-25,3,2026-03-28,15,89.1,1,22.99,10.41,13.31,6.83,,42.89,9.6,,28.66,,0.14,0.0
山东省,jma_seamless,2026-03-24,4,2026-03-28,15,89.1,1,21.53,9.84,12.34,4.76,,46.17,9.61,,47.75,,0.06,0.0
山东省,jma_seamless,2026-03-23,5,2026-03-28,15,89.1,1,20.39,11.27,12.96,5.02,,50.24,11.38,,62.52,,0.75,0.0
山东省,jma_seamless,2026-03-22,6,2026-03-28,15,89.1,1,21.63,9.56,12.84,5.61,,55.3,9.63,,39.88,,0.68,0.0
山东省,jma_seamless,2026-03-21,7,2026-03-28,15,89.1,1,22.21,9.13,11.14,7.31,,42.78,9.08,,30.1,,1.2,0.0
山东省,ecmwf_ifs025,2026-03-28,1,2026-03-29,12,74.0,0,21.49,11.01,13.82,7.85,,54.4,9.55,,72.57,17.23,0.28,
山东省,ecmwf_ifs025,2026-03-27,2,2026-03-29,12,74.0,0,22.13,10.64,13.47,8.01,,54.38,9.68,,60.68,18.67,0.07,
山东省,ecmwf_ifs025,2026-03-26,3,2026-03-29,12,74.0,0,22.66,10.29,13.78,7.89,,53.87,8.76,,60.63,18.82,0.09,
山东省,ecmwf_ifs025,2026-03-25,4,2026-03-29,12,74.0,0,21.88,10.52,13.71,8.12,,57.13,8.3,,55.3,19.07,1.51,
山东省,ecmwf_ifs025,2026-03-24,5,2026-03-29,12,74.0,0,22.04,11.39,14.05,8.06,,54.84,10.09,,55.48,18.74,0.06,
山东省,ecmwf_ifs025,2026-03-23,6,2026-03-29,12,74.0,0,21.9,11.0,12.92,6.32,,51.31,11.33,,61.41,17.02,1.58,
山东省,ecmwf_ifs025,2026-03-22,7,2026-03-29,12,74.0,0,21.41,9.32,12.7,7.93,,58.61,6.48,,66.47,17.35,0.12,
山东省,gfs_seamless,2026-03-28,1,2026-03-29,13,78.9,0,22.26,12.02,14.39,,,48.52,11.96,37.84,79.25,19.6,0.4,0.0
山东省,gfs_seamless,2026-03-27,2,2026-03-29,13,78.9,0,22.39,11.02,13.73,7.83,,47.61,12.87,44.02,73.75,20.18,0.03,0.0
山东省,gfs_seamless,2026-03-26,3,2026-03-29,13,78.9,0,22.58,10.57,13.7,7.29,,50.67,12.23,37.21,61.65,21.01,0.23,0.0
山东省,gfs_seamless,2026-03-25,4,2026-03-29,13,78.9,0,20.8,11.16,13.13,6.99,,59.59,13.38,45.52,69.19,16.22,0.43,0.0
山东省,gfs_seamless,2026-03-24,5,2026-03-29,13,78.9,0,21.77,10.55,12.32,6.9,,51.65,16.34,44.54,66.61,19.88,0.19,0.0
山东省,gfs_seamless,2026-03-23,6,2026-03-29,13,78.9,0,22.45,11.58,13.01,3.3,,47.32,17.9,51.22,54.64,21.11,0.19,0.0
山东省,gfs_seamless,2026-03-22,7,2026-03-29,13,78.9,0,20.73,10.13,11.15,5.74,,52.82,12.89,41.82,74.37,15.65,0.34,0.0
山东省,jma_seamless,2026-03-28,1,2026-03-29,15,89.1,1,21.33,12.15,13.6,3.79,,56.75,8.76,,48.23,13.21,0.02,0.0
山东省,jma_seamless,2026-03-27,2,2026-03-29,15,89.1,1,21.86,12.42,13.73,4.02,,51.61,8.58,,32.15,14.78,0.0,0.0
山东省,jma_seamless,2026-03-26,3,2026-03-29,15,89.1,1,22.08,13.1,13.86,7.61,,47.7,9.43,,28.58,,0.14,0.0
山东省,jma_seamless,2026-03-25,4,2026-03-29,15,89.1,1,21.67,13.19,13.73,7.8,,48.94,11.06,,34.66,,0.19,0.0
山东省,jma_seamless,2026-03-24,5,2026-03-29,15,89.1,1,22.88,12.39,13.93,5.73,,50.14,13.75,,18.34,,0.0,0.0
山东省,jma_seamless,2026-03-23,6,2026-03-29,15,89.1,1,23.16,11.4,13.06,6.16,,46.92,13.81,,25.68,,0.44,0.0
山东省,jma_seamless,2026-03-22,7,2026-03-29,15,89.1,1,16.55,10.26,9.39,6.12,,36.33,9.7,,3.76,,0.17,0.0
山东省,ecmwf_ifs025,2026-03-29,1,2026-03-30,12,74.0,0,15.36,8.16,8.69,5.28,,63.47,13.3,,89.65,12.11,0.09,
山东省,ecmwf_ifs025,2026-03-28,2,2026-03-30,12,74.0,0,15.11,8.36,8.71,5.77,,64.54,14.06,,91.6,11.35,0.17,
山东省,ecmwf_ifs025,2026-03-27,3,2026-03-30,12,74.0,0,15.59,8.39,8.5,5.97,,52.01,14.86,,93.46,10.72,0.15,
山东省,ecmwf_ifs025,2026-03-26,4,2026-03-30,12,74.0,0,16.91,9.24,8.72,5.98,,42.64,14.95,,92.99,13.66,0.0,
山东省,ecmwf_ifs025,2026-03-25,5,2026-03-30,12,74.0,0,16.22,7.25,8.43,4.57,,54.96,14.76,,87.86,12.53,0.11,
山东省,ecmwf_ifs025,2026-03-24,6,2026-03-30,12,74.0,0,16.28,8.0,9.17,5.69,,50.38,13.42,,88.77,12.54,0.03,
山东省,ecmwf_ifs025,2026-03-23,7,2026-03-30,12,74.0,0,15.32,8.56,9.52,6.06,,62.21,10.68,,92.19,9.33,1.39,
山东省,gfs_seamless,2026-03-29,1,2026-03-30,13,78.9,0,16.27,9.5,10.69,6.19,,57.13,13.54,36.38,95.27,11.48,0.14,0.0
山东省,gfs_seamless,2026-03-28,2,2026-03-30,13,78.9,0,17.51,9.79,10.62,5.18,,57.77,16.0,38.81,86.36,15.9,0.37,0.0
山东省,gfs_seamless,2026-03-27,3,2026-03-30,13,78.9,0,17.57,10.36,9.88,5.29,,52.52,14.86,42.09,82.05,14.54,1.08,0.0
山东省,gfs_seamless,2026-03-26,4,2026-03-30,13,78.9,0,17.91,10.3,11.3,6.09,,61.26,11.43,29.26,98.56,12.3,0.66,0.0
山东省,gfs_seamless,2026-03-25,5,2026-03-30,13,78.9,0,18.48,9.91,10.86,6.64,,59.13,11.76,32.7,85.04,15.92,0.08,0.0
山东省,gfs_seamless,2026-03-24,6,2026-03-30,13,78.9,0,17.63,9.94,9.08,6.89,,36.81,13.94,40.71,87.33,18.28,0.0,0.0
山东省,gfs_seamless,2026-03-23,7,2026-03-30,13,78.9,0,15.89,8.81,6.98,6.41,,25.89,12.32,39.17,71.46,17.28,0.0,0.0
山东省,jma_seamless,2026-03-29,1,2026-03-30,15,89.1,1,14.96,9.57,9.43,5.05,,61.64,13.43,,76.45,6.64,0.54,0.0
山东省,jma_seamless,2026-03-28,2,2026-03-30,15,89.1,1,14.08,9.38,8.83,5.49,,66.61,14.45,,80.54,7.65,3.85,0.0
山东省,jma_seamless,2026-03-27,3,2026-03-30,15,89.1,1,15.99,9.86,9.83,6.34,,52.37,13.5,,79.12,,0.6,0.0
山东省,jma_seamless,2026-03-26,4,2026-03-30,15,89.1,1,17.13,10.65,9.46,6.88,,41.48,14.48,,67.45,,0.04,0.0
山东省,jma_seamless,2026-03-25,5,2026-03-30,15,89.1,1,16.43,9.55,9.09,5.34,,45.42,13.8,,57.0,,0.0,0.0
山东省,jma_seamless,2026-03-24,6,2026-03-30,15,89.1,1,16.39,10.16,8.8,6.17,,34.14,13.25,,39.83,,0.0,0.0
山东省,jma_seamless,2026-03-23,7,2026-03-30,15,89.1,1,16.49,9.96,8.76,6.65,,38.18,12.19,,31.85,,0.0,0.0
山东省,ecmwf_ifs025,2026-03-30,1,2026-03-31,12,74.0,0,18.15,5.13,8.79,3.77,,54.4,6.48,,58.76,16.46,0.17,
山东省,ecmwf_ifs025,2026-03-29,2,2026-03-31,12,74.0,0,18.09,5.22,8.75,3.64,,50.77,6.38,,51.98,17.71,0.24,
山东省,ecmwf_ifs025,2026-03-28,3,2026-03-31,12,74.0,0,19.03,5.43,9.24,3.96,,49.95,6.49,,59.64,19.31,0.56,
山东省,ecmwf_ifs025,2026-03-27,4,2026-03-31,12,74.0,0,19.47,5.07,9.17,3.32,,42.95,7.71,,61.51,18.9,0.02,
山东省,ecmwf_ifs025,2026-03-26,5,2026-03-31,12,74.0,0,19.87,5.16,9.2,3.08,,43.23,9.09,,46.3,18.49,0.0,
山东省,ecmwf_ifs025,2026-03-25,6,2026-03-31,12,74.0,0,17.16,6.15,8.11,4.35,,46.4,8.81,,31.65,17.26,0.27,
山东省,ecmwf_ifs025,2026-03-24,7,2026-03-31,12,74.0,0,18.13,7.03,9.16,5.46,,57.81,8.47,,53.07,15.45,0.64,
山东省,gfs_seamless,2026-03-30,1,2026-03-31,13,78.9,0,19.26,7.61,10.9,5.92,,39.57,7.88,21.91,70.3,20.64,0.12,0.0
山东省,gfs_seamless,2026-03-29,2,2026-03-31,13,78.9,0,19.69,8.21,11.58,6.44,,45.16,7.5,19.97,65.83,21.45,0.44,0.0
山东省,gfs_seamless,2026-03-28,3,2026-03-31,13,78.9,0,20.64,9.77,12.1,6.6,,42.13,6.53,18.44,88.43,21.1,0.09,0.0
山东省,gfs_seamless,2026-03-27,4,2026-03-31,13,78.9,0,20.38,8.97,11.49,6.65,,46.72,8.47,24.23,74.8,19.55,0.48,0.0
山东省,gfs_seamless,2026-03-26,5,2026-03-31,13,78.9,0,21.9,8.71,12.79,6.97,,56.49,8.4,29.16,57.3,20.65,0.03,0.0
山东省,gfs_seamless,2026-03-25,6,2026-03-31,13,78.9,0,20.69,8.99,12.02,6.65,,46.7,11.48,38.77,93.72,17.68,0.06,0.0
山东省,gfs_seamless,2026-03-24,7,2026-03-31,13,78.9,0,18.67,7.98,9.34,5.96,,31.81,10.04,32.82,81.69,19.08,0.0,0.0
山东省,jma_seamless,2026-03-30,1,2026-03-31,15,89.1,1,17.69,7.6,9.49,4.72,,50.76,6.78,,47.06,20.15,0.03,0.0
山东省,jma_seamless,2026-03-29,2,2026-03-31,15,89.1,1,18.22,7.6,9.45,4.71,,49.96,6.68,,40.25,20.72,0.0,0.0
山东省,jma_seamless,2026-03-28,3,2026-03-31,15,89.1,1,18.38,7.73,9.27,6.49,,40.7,6.44,,26.27,,0.0,0.0
山东省,jma_seamless,2026-03-27,4,2026-03-31,15,89.1,1,19.22,9.18,10.37,7.63,,40.32,7.14,,32.84,,0.0,0.0
山东省,jma_seamless,2026-03-26,5,2026-03-31,15,89.1,1,18.3,7.72,9.72,6.28,,42.3,6.78,,11.16,,0.0,0.0
山东省,jma_seamless,2026-03-25,6,2026-03-31,15,89.1,1,18.12,8.24,9.29,5.89,,36.27,9.69,,23.52,,0.0,0.0
山东省,jma_seamless,2026-03-24,7,2026-03-31,15,89.1,1,18.12,8.72,9.38,6.93,,34.61,8.66,,37.67,,0.0,0.0
山东省,ecmwf_ifs025,2026-03-31,1,2026-04-01,12,74.0,0,18.24,7.46,10.01,5.84,,59.45,8.02,,18.21,20.18,0.62,
山东省,ecmwf_ifs025,2026-03-30,2,2026-04-01,12,74.0,0,18.8,6.8,9.81,4.82,,56.43,7.73,,22.68,20.11,0.13,
山东省,ecmwf_ifs025,2026-03-29,3,2026-04-01,12,74.0,0,19.09,6.99,10.08,5.6,,54.04,7.68,,24.94,20.38,0.15,
山东省,ecmwf_ifs025,2026-03-28,4,2026-04-01,12,74.0,0,20.19,8.36,11.46,6.64,,54.91,7.9,,31.24,19.86,0.04,
山东省,ecmwf_ifs025,2026-03-27,5,2026-04-01,12,74.0,0,19.67,8.79,11.13,6.29,,56.7,9.43,,28.19,19.22,0.23,
山东省,ecmwf_ifs025,2026-03-26,6,2026-04-01,12,74.0,0,16.55,7.06,7.81,1.96,,48.4,19.73,,36.2,17.94,0.86,
山东省,ecmwf_ifs025,2026-03-25,7,2026-04-01,12,74.0,0,21.27,10.15,11.66,6.4,,51.54,13.68,,43.42,17.95,1.16,
山东省,gfs_seamless,2026-03-31,1,2026-04-01,13,78.9,0,19.36,9.38,12.61,6.8,,49.25,9.7,27.27,36.21,23.42,0.43,0.0
山东省,gfs_seamless,2026-03-30,2,2026-04-01,13,78.9,0,19.56,9.54,12.49,6.1,,50.88,10.02,28.59,57.47,22.38,0.79,0.0
山东省,gfs_seamless,2026-03-29,3,2026-04-01,13,78.9,0,20.29,10.62,12.52,5.38,,55.83,9.74,29.11,64.37,22.04,1.66,0.0
山东省,gfs_seamless,2026-03-28,4,2026-04-01,13,78.9,0,20.51,11.14,12.84,7.24,,60.05,10.77,33.64,69.12,19.15,6.1,0.0
山东省,gfs_seamless,2026-03-27,5,2026-04-01,13,78.9,0,19.45,8.94,11.46,4.73,,52.16,12.03,35.69,58.95,22.13,0.21,0.0
山东省,gfs_seamless,2026-03-26,6,2026-04-01,13,78.9,0,21.4,9.76,11.37,4.85,,52.39,18.55,54.3,45.07,21.91,0.13,0.0
山东省,gfs_seamless,2026-03-25,7,2026-04-01,13,78.9,0,21.8,9.48,11.21,6.61,,46.46,13.61,39.84,76.23,15.71,0.5,0.0
山东省,jma_seamless,2026-03-31,1,2026-04-01,15,89.1,1,18.55,9.63,11.28,5.91,,58.19,6.96,,25.75,20.33,0.73,0.0
山东省,jma_seamless,2026-03-30,2,2026-04-01,15,89.1,1,18.49,9.77,11.2,4.81,,56.66,6.7,,29.3,20.71,0.29,0.0
山东省,jma_seamless,2026-03-29,3,2026-04-01,15,89.1,1,18.63,10.43,11.61,7.24,,52.18,7.2,,20.33,,0.62,0.0
山东省,jma_seamless,2026-03-28,4,2026-04-01,15,89.1,1,20.14,11.69,13.24,8.15,,56.67,8.22,,23.64,,0.2,0.0
山东省,jma_seamless,2026-03-27,5,2026-04-01,15,89.1,1,18.92,8.45,11.01,5.14,,48.81,10.95,,16.75,,0.06,0.0
山东省,jma_seamless,2026-03-26,6,2026-04-01,15,89.1,1,22.01,11.59,12.89,5.12,,51.34,14.01,,3.55,,0.0,0.0
山东省,jma_seamless,2026-03-25,7,2026-04-01,15,89.1,1,21.88,11.34,12.33,6.06,,48.57,12.92,,15.68,,0.0,0.0
山东省,ecmwf_ifs025,2026-04-01,1,2026-04-02,12,74.0,0,22.85,7.19,13.27,4.35,,60.95,9.53,,59.85,18.87,4.37,
山东省,ecmwf_ifs025,2026-03-31,2,2026-04-02,12,74.0,0,22.83,6.43,12.79,3.73,,58.86,8.94,,51.85,19.05,0.63,
山东省,ecmwf_ifs025,2026-03-30,3,2026-04-02,12,74.0,0,23.69,7.54,13.54,4.37,,57.6,11.3,,57.88,19.35,1.54,
山东省,ecmwf_ifs025,2026-03-29,4,2026-04-02,12,74.0,0,24.38,10.32,13.97,5.54,26.6,52.15,14.49,,65.8,18.96,0.17,
山东省,ecmwf_ifs025,2026-03-28,5,2026-04-02,12,74.0,0,22.91,7.34,13.34,3.69,,62.48,11.25,,78.81,15.93,1.14,
山东省,ecmwf_ifs025,2026-03-27,6,2026-04-02,12,74.0,0,21.59,5.96,11.33,4.16,,48.74,8.47,,29.93,19.95,0.17,
山东省,ecmwf_ifs025,2026-03-26,7,2026-04-02,12,74.0,0,16.56,6.51,7.84,4.25,,38.29,11.29,,14.76,20.95,0.0,
山东省,gfs_seamless,2026-04-01,1,2026-04-02,13,78.9,0,23.34,9.18,13.77,5.92,,49.99,12.3,43.43,54.6,22.69,0.35,0.0
山东省,gfs_seamless,2026-03-31,2,2026-04-02,13,78.9,0,23.11,9.56,14.12,5.73,,53.5,10.5,37.29,61.88,21.88,0.33,0.0
山东省,gfs_seamless,2026-03-30,3,2026-04-02,13,78.9,0,23.42,10.08,14.21,6.09,,58.42,11.91,38.2,58.53,21.83,1.04,0.0
山东省,gfs_seamless,2026-03-29,4,2026-04-02,13,78.9,0,23.6,11.55,14.94,6.47,,62.96,14.51,43.72,52.53,21.9,0.58,0.0
山东省,gfs_seamless,2026-03-28,5,2026-04-02,13,78.9,0,23.15,8.61,14.18,4.82,,61.07,12.58,45.44,60.2,20.56,0.2,0.0
山东省,gfs_seamless,2026-03-27,6,2026-04-02,13,78.9,0,22.93,8.95,12.89,4.25,,50.21,15.93,59.16,25.94,23.19,0.06,0.0
山东省,gfs_seamless,2026-03-26,7,2026-04-02,13,78.9,0,23.58,7.04,11.26,3.82,,30.5,13.13,46.63,8.19,24.48,0.02,0.0
山东省,jma_seamless,2026-04-01,1,2026-04-02,15,89.1,1,21.01,9.09,13.23,5.21,,65.36,9.88,,50.36,17.48,1.19,0.0
山东省,jma_seamless,2026-03-31,2,2026-04-02,15,89.1,1,20.56,9.45,13.49,5.38,,66.44,8.31,,59.46,19.15,0.99,0.0
山东省,jma_seamless,2026-03-30,3,2026-04-02,15,89.1,1,21.67,10.45,14.21,6.68,,61.62,8.98,,43.77,,0.67,0.0
山东省,jma_seamless,2026-03-29,4,2026-04-02,15,89.1,1,22.62,10.72,14.43,5.91,,60.48,11.34,,45.94,,0.26,0.0
山东省,jma_seamless,2026-03-28,5,2026-04-02,15,89.1,1,21.49,7.26,13.19,4.52,,59.61,9.63,,38.84,,0.2,0.0
山东省,jma_seamless,2026-03-27,6,2026-04-02,15,89.1,1,20.28,9.47,10.99,6.42,,45.15,12.03,,4.43,,0.0,0.0
山东省,jma_seamless,2026-03-26,7,2026-04-02,15,89.1,1,22.36,11.46,14.8,6.74,,50.5,9.55,,11.73,,0.0,0.0
山东省,ecmwf_ifs025,2026-04-02,1,2026-04-03,12,74.0,0,23.5,13.31,15.04,,28.1,59.7,18.4,,67.95,18.95,2.98,
山东省,ecmwf_ifs025,2026-04-01,2,2026-04-03,12,74.0,0,23.24,13.48,14.88,8.0,28.9,61.74,17.46,,75.76,17.79,3.0,
山东省,ecmwf_ifs025,2026-03-31,3,2026-04-03,12,74.0,0,21.14,13.37,14.31,,,60.87,16.9,,74.63,11.06,2.46,
山东省,ecmwf_ifs025,2026-03-30,4,2026-04-03,12,74.0,0,18.54,12.6,12.7,,,62.96,16.91,,80.56,9.45,3.1,
山东省,ecmwf_ifs025,2026-03-29,5,2026-04-03,12,74.0,0,17.61,11.54,12.55,6.56,,75.03,11.89,,87.48,7.0,8.07,
山东省,ecmwf_ifs025,2026-03-28,6,2026-04-03,12,74.0,0,19.05,11.79,13.29,7.75,,63.74,11.62,,75.49,14.15,1.1,
